seriesID,title,descrip,thumbnail,thumbnail_extension
4022,"X-Factor Vol. 4: Heart of Ice (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/b0/4bb88dd78cd13,"jpg"
403,"X-Men (2004 - 2007)","Writers like Peter Milligan and Mike Carey bring their unique vision to the X-Men. Witness the return of Apocalypse, the Children of the Vault's introduction and much more!",http://i.annihil.us/u/prod/marvel/i/mg/8/d0/513115cf3eda6,"jpg"
4031,"New Avengers Vol. 7: The Trust Premiere (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4bb88dcdc2efe,"jpg"
4034,"Magician Apprentice Vol. 2 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/e/e0/4bb7ca2dcf515,"jpg"
4036,"Marvel Illustrated: The Man in the Iron Mask Premiere (2007 - 2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/30/4bb7ca212e97e,"jpg"
4041,"Spider-Man: Reign (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/50/4bb88db5653ba,"jpg"
4042,"Essential Official Handbook of the Marvel Universe - Master Edition Vol. 1 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/90/4bb88db08f6e1,"jpg"
4043,"X-Men: Die by the Sword (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/f/a0/4bb88dabda966,"jpg"
4045,"Iron Man Vs. Doctor Doom: Doomquest Premiere (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/4bb88da22b370,"jpg"
4050,"Marvel Masterworks: Captain America Vol. 4 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/d/10/4bb88d89bff14,"jpg"
4051,"Ghost Rider Vol. 4: Revelations (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/7/30/4bb88d848e832,"jpg"
4053,"Thor by J. Michael Straczynski Vol. 1 Premiere (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/f/f0/4bb88d7a8c8cd,"jpg"
4058,"Iron Man: Demon in a Bottle (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/7/30/4bb7c9463f749,"jpg"
4059,"Cable Classic Vol. 1 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/4bb88d6b95063,"jpg"
4061,"Marvel Masterworks: The Silver Surfer Vol. 2 (Variant, 2nd (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/4bb88d6188af0,"jpg"
4065,"Spider-Man: One More Day (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/54adba15c680f,"jpg"
4066,"Marvel Adventures Iron Man Special Edition (2007)",,http://i.annihil.us/u/prod/marvel/i/mg/6/80/4bb8815c3645d,"jpg"
4068,"Daredevil: Blood of the Tarantula (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/30/4bb860ae35cf5,"jpg"
4070,"Penance: Relentless (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
417,"Spider-Girl (1998 - 2006)","Explore a world where the daughter of Spider-Man has become Marvel's new web-slinging wonder!",http://i.annihil.us/u/prod/marvel/i/mg/3/a0/5a8c88610b861,"jpg"
418,"Secret War (2004 - 2005)",,http://i.annihil.us/u/prod/marvel/i/mg/5/00/51310617abaa2,"jpg"
419,"Ultimate Six (2003 - 2004)",,http://i.annihil.us/u/prod/marvel/i/mg/f/a0/513110a56d752,"jpg"
42,"Fantastic Firsts Vol. I (1999)",,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/4bc66f11313e5,"jpg"
421,"Fantastic Four (1998 - 2012)","Space-faring visionaries exploring uncharted territory, the Fantastic Four were changed by cosmic rays into one of the world's greatest superteams. Now the world's greatest super-family, the FF continue to explore and lead humanity through their heroic de",http://i.annihil.us/u/prod/marvel/i/mg/9/00/51d34e0b83bd6,"jpg"
43,"Fury Vol. I (1999)",,http://i.annihil.us/u/prod/marvel/i/mg/9/60/4bc66f0c902d8,"jpg"
436,"Punisher (2001 - 2003)",,http://i.annihil.us/u/prod/marvel/i/mg/3/00/51310393ed3a9,"jpg"
4376,"Iron Man: Legacy of Doom (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/d/f0/5175545564d29,"jpg"
44,"Incredible Hulk Vol. I (2002)",,http://i.annihil.us/u/prod/marvel/i/mg/b/60/4bb6f5ab314a0,"jpg"
440,"Namor (2003 - 2004)",,http://i.annihil.us/u/prod/marvel/i/mg/6/f0/5a959cae02895,"jpg"
4423,"Secret Invasion (2008)","The Skrulls have infiltrated the Earth and it may be too late to stop them! The Avengers and the rest of Marvel's premiere heros and villains face betrayal and attempt to battle back against an invasion they may be powerless to stop in this epic adventure",http://i.annihil.us/u/prod/marvel/i/mg/2/f0/511c078aa9163,"jpg"
4443,"Young X-Men (2008 - 2009)","Being a teenager? Tough. Being a mutant? Really tough. If you're both? Life won't be easy. YOUNG X-MEN follows the adventures of the next generation of X-Men as they train, learn and try to survive in a very difficult world. If you're looking for teenage ",http://i.annihil.us/u/prod/marvel/i/mg/d/70/519277c124283,"jpg"
4463,"Thor: Ages of Thunder (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/e/c0/4bb40fe2d7c1c,"jpg"
4471,"Hulk: Planet Hulk (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/f/00/4bb85c2f0b4de,"jpg"
449,"Daredevil (1998 - 2011)","Daredevil tells the story of Matt Murdock, blind lawyer by day, relentless avenger of justice by night. A gritty tale of crime and corruption, Daredevil's noir aesthetic and history of top-shelf talent has made it one of Marvel's most consistently award-w",http://i.annihil.us/u/prod/marvel/i/mg/6/30/5148c695cc02a,"jpg"
4497,"Powers: The Definitive Collection Vol. 2 (2009 - Present)",,http://i.annihil.us/u/prod/marvel/i/mg/b/e0/4bb85c20c5b6c,"jpg"
45,"Incredible Hulk Vol. I: Return of the Monster (1999)",,http://i.annihil.us/u/prod/marvel/i/mg/c/30/4bc66f07d24db,"jpg"
4508,"Deadpool Vs. the Marvel Universe (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/2/30/4bb85c1be1fef,"jpg"
4510,"Marvel Adventures Spider-Man Vol. 9: Fiercest Foes (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/b/c0/4bb85c16cc3a2,"jpg"
4513,"X-Men: Emperor Vulcan (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/40/4bb85c0cf2b95,"jpg"
4523,"Wolverine: The Death of Wolverine Premiere (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/f/d0/4bb85bfe2d95f,"jpg"
4530,"Black Panther: Little Green Men (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/9/d0/4bb85bf47906e,"jpg"
4533,"Punisher: Circle of Blood (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/d/10/4bb85befc7866,"jpg"
454,"Amazing Spider-Man (1999 - 2013)","Looking for the one superhero comic you just have to read? You've found it! <i>Amazing Spider-Man</i> is the cornerstone of the Marvel Universe. This is where you'll find all the big-time action, major storylines and iconic Spider-Man magic you'd come to ",http://i.annihil.us/u/prod/marvel/i/mg/2/f0/51252718e1c2d,"jpg"
4543,"Essential Iron Man Vol. 3 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/1/b0/4bb85beadb10f,"jpg"
4545,"Howard the Duck: Media Duckling (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/9/70/4bb85be637e50,"jpg"
4554,"Daredevil: Hell to Pay Vol. 2 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/e/e0/4bb85bdcb02e6,"jpg"
4557,"Fallen Son: The Death of Captain America (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/a/b0/4bb798fec5986,"jpg"
4559,"X-Men: Messiah Complex (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/9/30/4bb85bd7e7130,"jpg"
458,"Actor Presents Spider-Man and the Incredible Hulk (2003)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
4580,"Punisher War Journal Vol. 3: Hunter Hunted (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/9/80/4bb85bc96418a,"jpg"
459,"Agent X (2002 - 2004)",,http://i.annihil.us/u/prod/marvel/i/mg/e/d0/4bb82b2cb5a9b,"jpg"
4590,"Ultimate Iron Man II (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
4594,"The Invincible Iron Man Omnibus Vol. 1 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/4c366130c20e6,"jpg"
4597,"New Avengers Vol. 2 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/7/00/4bb798f8b1473,"jpg"
4600,"All-New Official Handbook of the Marvel Universe a to Z Vol. 2 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/80/4bb85bbfb4189,"jpg"
4607,"New Avengers Vol. 2 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/4bb798f2913f0,"jpg"
4619,"Secret Invasion: The Infiltration (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/b0/4bb85bb09f76e,"jpg"
462,"X-Statix (2002 - 2004)",,http://i.annihil.us/u/prod/marvel/i/mg/f/50/4bc46d298adcb,"jpg"
4620,"Marvel Zombies: Dead Days (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/50/4bb85bab79d33,"jpg"
465,"Incredible Hulk (1999 - 2008)","The Hulk goes from fugitive to interstellar gladiator in this eclectic series featuring Greg Pak's classic Planet Hulk epic!",http://i.annihil.us/u/prod/marvel/i/mg/6/10/5130fd4be1557,"jpg"
466,"Ultimate Spider-Man (2000 - 2009)","In 2000, Marvel embarked on a bold new experiment, re-imagining some of their greatest heroes in the 21st century, beginning with Spider-Man! Writer Brian Michael Bendis along with artists Mark Bagley and Stuart Immonen invite you to discover the world of",http://i.annihil.us/u/prod/marvel/i/mg/6/c0/5149db8019dc9,"jpg"
469,"Ultimate Adventures (2002 - 2003)",,http://i.annihil.us/u/prod/marvel/i/mg/2/10/5a8c5ed0dbc2f,"jpg"
474,"Ultimate X-Men (2000 - 2009)","The battle for mutant supremacy reaches new heights in the Ultimate Universe when Professor X's X-Men clash with Magneto's Brotherhood, and humanity finds itself caught in the middle! Meet dynamic new versions of old favorites including Wolverine, Cyclops",http://i.annihil.us/u/prod/marvel/i/mg/7/50/5148c9cd878e3,"jpg"
4766,"Howard the Duck (1979 - 1981)",,http://i.annihil.us/u/prod/marvel/i/mg/9/10/5a73a7da761d1,"jpg"
4767,"Howard the Duck (1976 - 1979)",,http://i.annihil.us/u/prod/marvel/i/mg/c/d0/4bb825ed7ee74,"jpg"
4772,"Howard the Duck: The Movie (1986)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
4773,"X-Men: Clan Destine (1996)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
4774,"Daring Comics (1940 - 1942)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
4776,"Daring Mystery Comics (1940 - 1942)",,http://i.annihil.us/u/prod/marvel/i/mg/6/50/5a8708ede1620,"jpg"
478,"Human Torch (2003 - 2004)",,http://i.annihil.us/u/prod/marvel/i/mg/f/30/4bb68a1bedf63,"jpg"
479,"Exiles (2001 - 2008)","A team comprised of heroes pulled from different realities, the Exiles have spent years traveling from one alternate universe to another, working to repair each and hoping to one day complete their mission. One of the most action-packed, emotional and won",http://i.annihil.us/u/prod/marvel/i/mg/3/10/4bc37e0080808,"jpg"
48,"Marvel Encyclopedia Vol. I (1999)",,http://i.annihil.us/u/prod/marvel/i/mg/f/70/4bc66efea29e0,"jpg"
480,"Sentinel (2003 - 2004)",,http://i.annihil.us/u/prod/marvel/i/mg/6/60/5a8f25ae51365,"jpg"
4811,"Angel: Revelations (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/7/20/5a85d59f457e1,"jpg"
4816,"Marvel 1985 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/1/70/4bb82a2cec3ab,"jpg"
4819,"Genext (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/4/00/5a8c89528b048,"jpg"
485,"Captain America (2002 - 2004)","A product of World War II-era American ingenuity and enthusiasm, Cap now fights the good fight in the 21st Century. And his book reflects that with pages filled with conspiracies, action, terror and some of the grittiest and most acclaimed moments in comi",http://i.annihil.us/u/prod/marvel/i/mg/e/10/513a526698747,"jpg"
4850,"Iron Man: Viva Las Vegas (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/4bb828d80439d,"jpg"
4851,"Hulk Poster Book (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/e0/4bb828cf927dd,"jpg"
4859,"Newuniversal: Shockfront (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/f/10/5a959aacbb72a,"jpg"
4864,"Avengers/Invaders (2008 - 2009)",,http://i.annihil.us/u/prod/marvel/i/mg/7/80/5a85e84bd5888,"jpg"
4876,"American Dream (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/6/40/5a85c3842e4b1,"jpg"
4880,"X-Men: Divided We Stand (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/e/c0/5a831d5ebd3aa,"jpg"
4884,"Captain Britain and MI: 13 (2008 - 2009)",,http://i.annihil.us/u/prod/marvel/i/mg/f/20/514a2c2ecdf8e,"jpg"
4885,"Guardians of the Galaxy (2008 - 2010)",,http://i.annihil.us/u/prod/marvel/i/mg/7/20/517ec69488fa2,"jpg"
4886,"Secret Invasion: Fantastic Four (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4c3660da6602b,"jpg"
4889,"Invincible Iron Man (2008 - 2012)","Looking for some old school Iron Man super-heroics? Want to see Shellhead let loose with his repulsors? Filled with page-to-page action, this book shows the Armored Avenger doing what he does best: fighting big name villains armed to the teeth with deadly",http://i.annihil.us/u/prod/marvel/i/mg/3/30/511c01929d5d6,"jpg"
489,"1602 (2003 - 2004)","Award-winning writer Neil Gaiman teams with artist Andy Kubert to re-imagine the Marvel Universe in the year 1602! It's Spider-Man, the X-Men, Nick Fury, Doctor Strange, Daredevil and more as you'd never think to imagine them in an utterly unique and thri",http://i.annihil.us/u/prod/marvel/i/mg/9/d0/51926fde9c18a,"jpg"
4895,"Wolverine: The Amazing Immortal Man & Other Bloody Tales (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/3/c0/5a84a9f932317,"jpg"
4896,"Thunderbolts: Reason in Madness (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/6/e0/4bb82787b791b,"jpg"
4897,"All-New Iron Manual (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/3/60/5a90336e055b9,"jpg"
4898,"Giant-Size Incredible Hulk (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/1/90/4bb8277589477,"jpg"
4909,"Marvel Adventures Fantastic Four Vol. 8: Monsters, Moles, Cowboys & Coupons (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/3/c0/4bb82760988a2,"jpg"
491,"Silver Surfer (2003 - 2004)",,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/4bb6f736600f9,"jpg"
4910,"AMAZING SPIDER-GIRL VOL. 3: MIND GAMES TPB (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/4/10/4bb82759963c4,"jpg"
4912,"Wolverine: Origins Vol. 4 - Our War (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c365faadd68b,"jpg"
4914,"Hulk: Wwh - Front Line (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/4bb827454c97a,"jpg"
4915,"Essential Rampaging Hulk Vol. 1 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/30/4bb8273bba7c7,"jpg"
4918,"Hulk: Wwh - Gamma Corps (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/9/10/4bb82727a8a0d,"jpg"
4919,"X-Men: The Complete Onslaught Epic Book 2 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/4bb82722b8b3b,"jpg"
4920,"Iron Man and Power Pack: Armored and Dangerous (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/f/20/4bb8271a9fbbc,"jpg"
4921,"Spider-Man: Brand New Day Vol. 1 Premiere (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/2/70/4bb827114320b,"jpg"
4922,"Captain America: The Death of Captain America Vol. 2 Premiere (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/4c365fa480882,"jpg"
4924,"Hulk: Wwh - X-Men (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/f/20/4bb826fee70aa,"jpg"
4925,"Marvel Masterworks: The Mighty Thor Vol. 7 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/3/90/4bb826f939410,"jpg"
4926,"Marvel Masterworks: The Mighty Thor Vol. 7 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/6/90/4bb826f04e944,"jpg"
4927,"The Incredible Hulk Omnibus Vol. 1 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
4928,"Hulk: Wwh - Incredible Herc (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
4934,"Psi-Force Classic Vol. 1 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/9/30/4bb826da5e452,"jpg"
4935,"Excalibur Classic Vol. 5 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/4bb826cde3784,"jpg"
4936,"Iron Man: War Machine (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/6/70/4bb621c8693a7,"jpg"
494,"Kingpin (2003)",,http://i.annihil.us/u/prod/marvel/i/mg/2/03/5a90783413b15,"jpg"
4941,"New X-Men by Grant Morrison Ultimate Collection Book 1 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/6/50/4bb826b40f763,"jpg"
4942,"Essential X-Men Vol. 1 (All-New (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/8/70/4bb82600dea13,"jpg"
4943,"Hulk Vs. the Marvel Universe (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/e/a0/4bb7ca5b15eb2,"jpg"
4955,"Astonishing X-Men by Simone Bianchi Poster (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/9/70/4c365df3508eb,"jpg"
4956,"Spider-Man by Alex Ross (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/e0/4bb7c8f3aa987,"jpg"
4990,"Marvel Illustrated: The Three Musketeers (2008 - 2009)",,http://i.annihil.us/u/prod/marvel/i/mg/c/d0/4bb7c85a65f5f,"jpg"
4998,"Haunt of Horror: Lovecraft (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/20/4bb7c83b3f21f,"jpg"
5,"Black Widow Vol. I (1999)",,http://i.annihil.us/u/prod/marvel/i/mg/9/10/4bc670e50bd91,"jpg"
50,"Marvel Mangaverse Vol. II (2002)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
5002,"Son of Hulk (2008 - 2010)",,http://i.annihil.us/u/prod/marvel/i/mg/3/10/4bb71a4274149,"jpg"
5015,"Hulk: Raging Thunder (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/f/c0/4bb7c7f56fe0f,"jpg"
5016,"Wolverine: Dangerous Games (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/9/30/4bb7c7f0528a3,"jpg"
5017,"Ultimate Origins (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/5/80/511c10258a7ad,"jpg"
5022,"Eternals: Manifest Destiny (2008 - 2009)",,http://i.annihil.us/u/prod/marvel/i/mg/f/30/4bb7c7dbee612,"jpg"
5024,"X-Force Special: Ain't No Dog (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/f/90/4bb7c7d69bd0f,"jpg"
5041,"Spider-Man Magazine (2008 - Present)","It's Spider-Man from cover to cover as the wall-crawler leaps into his very own ongoing magazine loaded up with full-length comic-book stories, puzzles, games and pinups!",http://i.annihil.us/u/prod/marvel/i/mg/b/e0/4bad28ae4c119,"jpg"
5046,"Secret Invasion: Runaways/Young Avengers (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/514a2b385fa2f,"jpg"
5050,"Secret Invasion: Who Do You Trust? (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/9/00/514a2dd545c3f,"jpg"
5051,"Astonishing X-Men Sketchbook Special (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4bb71a1a17229,"jpg"
5053,"Eternals by Neil Gaiman (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
5055,"Astonishing X-Men Vol. 4: Unstoppable (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/3/40/4bb7c69333603,"jpg"
5056,"Hulk: Wwh - Damage Control (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/40/4bb7c68df1c32,"jpg"
5061,"Captain America: The Death of Captain America Vol. 1 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/4bb7c686101cb,"jpg"
5064,"Marvel Zombies 2 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/1/c0/4bb7c67bb0eab,"jpg"
5065,"Iron Man: Haunted (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/30/4bb7c676ad04d,"jpg"
5066,"Jack Kirby's Galactic Bounty Hunters Vol. 1 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/6/50/4bb7c6712916b,"jpg"
5068,"X-Factor Visionaries: Peter David Vol. 4 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/4bb7c66c1351b,"jpg"
5070,"House of M: Avengers (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/6/50/4bb7c6622453f,"jpg"
5071,"The Zombie: Simon Garth (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/20/4bb7c65d3cf22,"jpg"
5072,"Terror, Inc. (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/f/50/4bb7c6585baaf,"jpg"
5073,"Marvels Premiere (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/d0/4bb7c6538bf7e,"jpg"
5074,"Marvels (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/80/4bb7c64b8ed53,"jpg"
5078,"Captain America: The Chosen Premiere (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/4c365dd51ec00,"jpg"
5080,"Marvel Masterworks: Sgt. Fury Vol. 2 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/9/50/4bb7c63bd7912,"jpg"
5081,"Marvel Masterworks: Atlas Era Tales of Suspense Vol. 2 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/40/4bb7c636b82ae,"jpg"
5082,"Marvel Masterworks: Atlas Era Tales of Suspense Vol. 2 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/30/4bb7c63177abe,"jpg"
5083,"Marvel Adventures the Avengers Vol. 6: Mighty Marvels (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/90/4bb7c62c73b9f,"jpg"
5085,"Marvel Atlas (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4bb7c62700b08,"jpg"
5088,"Essential Captain Marvel Vol. 1 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/9/50/4bb7c621935fb,"jpg"
5089,"Ultimate X-Men Vol. 8 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/c/20/4bb7c61c564bd,"jpg"
5092,"Official Handbook of the Marvel Universe a to Z Vol. 3 Premiere (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/9/40/4bb7c6170d1f8,"jpg"
5096,"Kabuki: The Alchemy (2009 - Present)",,http://i.annihil.us/u/prod/marvel/i/mg/c/40/4bb7c611dc8b8,"jpg"
5097,"Hedge Knight II: Sworn Sword (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/f/c0/4c365dbcd8e6f,"jpg"
5099,"Wolverine: Enemy of the State Ultimate Collection (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/6/60/4bb7c608c7416,"jpg"
51,"Marvel Visionaries: Jim Steranko (1999)",,http://i.annihil.us/u/prod/marvel/i/mg/9/e0/4bc66ef9d4624,"jpg"
5101,"Kabuki: The Alchemy (Limited (2009 - Present)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
5102,"Incredible Hercules: Against the World Premiere (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/1/c0/4bb7c5fcd1d1a,"jpg"
5104,"Secret Invasion Prologue (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/b/a0/4bad270ddf322,"jpg"
5105,"Ultimate Spider-Man (Spanish Language Edition) (2000 - 2001)","The Ultimate line takes classic Marvel characters and ideas and infuses them with new concepts and in radically fresh ways, without the ties to continuity.<br>
Ultimate Spider-Man is one of Marvel's most beloved titles and hits on everything that made S",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
5106,"Ultimate X-Men (Spanish Language Edition) (2000 - 2009)","The Ultimate line takes classic Marvel characters and ideas and infuses them with new concepts and in radically fresh ways, without the ties to continuity.<br>
Utlimate X-Men sees the misunderstood mutants as celebrities. Very troubled celebrities with ",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
5108,"Gold Bug (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/f/c0/4bb7b1999aaff,"jpg"
5109,"Secret Invasion: Home Invasion Digital Comic (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/9/d0/5a8f2672b8a6f,"jpg"
517,"Witches (2004)",,http://i.annihil.us/u/prod/marvel/i/mg/3/c0/5a87124419ee7,"jpg"
5170,"Fantastic Four: True Story (2008 - 2009)",,http://i.annihil.us/u/prod/marvel/i/mg/9/a0/5a8c80ee56a19,"jpg"
5186,"Dark Tower: End-World (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/4/00/4bb796048d098,"jpg"
5192,"True Believers (2008 - 2009)",,http://i.annihil.us/u/prod/marvel/i/mg/f/70/4bb795fab28db,"jpg"
5197,"Foolkiller: Short Time (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
52,"Marvels Vol. I (1999)",,http://i.annihil.us/u/prod/marvel/i/mg/9/80/4bc66ef5191a6,"jpg"
5202,"Marvel Adventures Super Heroes (2008 - 2010)","The perfect line to introduce young readers to the Marvel Universe, Marvel Adventures titles takes a classic comic sensibility and fuses it with an unmistakably modern style and wit. This book is ideal for movie fans and readers of all ages looking for th",http://i.annihil.us/u/prod/marvel/i/mg/4/70/597237b9c79c4,"jpg"
5208,"Squadron Supreme (2008 - 2009)",,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/4bb4e9834b195,"jpg"
5209,"Skrulls Vs. Power Pack (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/6/80/5a8f1b2670b87,"jpg"
5210,"Hulk Chronicles: Wwh (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4bb795a2c07c4,"jpg"
5212,"Patsy Walker: Hellcat (2008 - 2009)",,http://i.annihil.us/u/prod/marvel/i/mg/a/a0/4bb79598dfe66,"jpg"
5213,"Secret Invasion: Front Line (2008 - 2009)",,http://i.annihil.us/u/prod/marvel/i/mg/7/d0/514a23d1c1b0a,"jpg"
5214,"Newuniversal: 1959 (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/6/50/5a959b153c42c,"jpg"
5215,"X-Men: Odd Men Out (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/6/80/5a8208d5478ab,"jpg"
5217,"Spider-Man: Brand New Day - Extra!! (2008)",,http://i.annihil.us/u/prod/marvel/i/mg/f/a0/4bb7957ecab6d,"jpg"
